Bademeister,Badeaufsicht,0
"Bald entscheidet es sich, ob die Zeit unser Verbündeter ist.","Bald entscheidet sich, ob die Zeit mit uns verbündet ist.",0
Bankkaufmann,Bankkaufperson,0
Bankräuber,bankausraubende Person,0
Barkeeper,Bar-Servicekraft,0
Barkeeper,Servicekraft (an) der Bar,0
Basketballfans,Basketballbegeisterte,0
Bauarbeiter,Bauarbeiten ausführendes (Fach-)Personal,0
Bauern,Beschäftigte in der Landwirtschaft,0
Bauern,Landwirtschaft Betreibende,0
Bauern,bäuerliche Bevölkerung [historischer Kontext],0
Bauern,landwirtschaftlich Beschäftigte,0
Bauernkrieg,Krieg der landbewirtschaftenden Bevölkerung,0
Bauherr,Auftraggebende Person / Instanz,0
Bauherr,den Bau in Auftrag gebende Person,0
Bauherren,Bauleute,0
Bauherren,Bauverantwortliche,0
Bauherren,den Bau in Auftrag gebende Personen,0
Bauherrschaft; Bauvorhabensschaft,Bauleute,0
Bauherrschaft; Bauvorhabensschaft,auftraggebende Person,0
Bauingenieur,für die Baukonstruktion verantwortliche Person,0
Bauingenieur,für die Bauplanung verantwortliche Person,0
Baumpfleger,Baumpflege,0
Bauträger,bautragende Person,0
Bauträger,für den Bau verantwortliche Firma,0
Beamte,Beamtenschaft,0
Beamte,Bedienstete,0
Beamtenlaufbahn,Laufbahn im öffentlichen Dienst mit Aussicht auf Verbeamtung,0
Beamtenlaufbahn,verbeamteter Werdegang,0
Beamter,Person im Beamtenstatus,0
Beamter,verbeamtete Person,0
Bearbeiter,den Vorgang betreuende Person,0
Bearbeiter,zuständige Person,0
Beauftragter,beauftragte Person,0
Bediener,bedienende Person,0
Bediener einer technischen Anlage,eine technische Anlage bedienende Person,0
Bediensteter,bedienstete Person,0
Befrager,"Person, die befragt (hat)",0
Befrager,befragende Person,0
Befragter,"Person, die befragt wurde",0
Befragter,befragte Person,0
Befürworter,Unterstützung,0
Befürworter,Zustimmung,0
Befürworter,befürwortende Person,0
Befürworter,mitwirkende Person,0
Befürworter,zustimmende Person,0
Begleiter,Begleitung,0
Behinderter,Mensch mit Beeinträchtigung,0
Behinderter,Mensch mit Behinderung,0
Bei der Geburt eines Kindes steht dem Vater ein Tag bezahlter Sonderurlaub zu.,Bei der Geburt eines Kindes steht dem anderen Elternteil ein Tag bezahlter Sonderurlaub zu.,0
Beisitzer,beisitzende Person,0
Bekannter,(mir) bekannte Person,0
Bekannter,Bekanntschaft,0
Bekannter,Person aus dem Bekanntenkreis,0
Benutzer,Personen(-gruppen),0
Benutzer,anwendende Person,0
Benutzer,nutzende Person,0
Benutzerfreundlichkeit,Benutzungsfreundlichkeit,0
Benutzerfreundlichkeit,Nutzungsfreundlichkeit,0
Benutzerfunktion,nutzenorientierte Funktion,0
Benutzerfunktion,zielgruppengerechte Funktion,0
Benutzerkonto,Account,0
Benutzerkonto,Konto,0
Benutzerkonto,Profil,0
Benutzerkonto,Zugang,0
Benutzername,Anmeldename,0
